tconst;title;originalTitle;startYear;genres;actors;directors;poster_id;overview;origin_group;runtimeMinutes
tt0049426;Küß mich noch einmal!;Küß mich noch einmal;1956;Comedy;Chris Howland,Hubert von Meyerinck,Ingeborg Schöner;Helmut Weiss;/v36BvruGehA6QZ0f3O9MNvgb7CW.jpg;"Carlo et Patricia Bertini ne forment pas seulement un couple de danseurs, mais aussi mariés. Mais maintenant, leur mariage est sur le point de se terminer et la raison du divorce serait une certaine Irina, qui attend déjà son témoignage dans le couloir du tribunal de divorce. Les sept semaines écoulées depuis le mariage ont semblé être une lune de miel pour les Bertini ! Que s'était-il passé ? Un petit porte-clés que Patricia avait offert à Carlo pour son mariage a été soudainement retrouvé chez Irina, qui vit dans la même maison que les Bertini. A cause de l'alcool, Carlo ne se souvient plus de rien. Le divorce se déroule sans problème, mais les deux Bertini ont encore un contrat à remplir : ils sont obligés de se produire en couple dansant aux côtés du Hazy Osterwald Quartet. Les deux danseurs semblent souffrir énormément de la séparation entre la table et le lit, ce qui se voit immédiatement chez les deux professionnels dans chacune de leurs performances, qui dégagent une harmonie parfaite. Même son ancien manager, qui se sent entre-temps attiré par la concurrente Irina et est devenu son manager, ne peut pas ignorer cela. Mais Patricia ne veut tout simplement pas pardonner à son ex-mari la prétendue liaison. Lorsque vous séjournez à l'hôtel spa Ambassadeur du directeur Landinger à Wiesbaden, vous prenez progressivement une décision dans toutes les questions amoureuses.
Le batteur Bob, qui a toujours été amoureux de Patricia, voit maintenant sa grande chance et la rate";européen;100
tt0049441;Das Liebesleben des schönen Franz;Das Liebesleben des schönen Franz;1956;Comedy;Adrienne Gessner,Erika von Thellmann,Fritz Imhoff;Max Nosseck;;"Vienne, dans les années 1950. Franz Steiner est un véritable Halloween, il fait constamment de beaux yeux aux jeunes Viennoises et les enroule autour de son doigt. Ses plus jeunes « victimes » sont les dames Resi, Louise, Anna et Gerda. Afin de s'assurer un revenu supplémentaire décent, il guide ceux qui souhaitent se marier vers le magasin de meubles Prill afin qu'ils puissent choisir et commander un lit conjugal au cas où. Son ami Heinz Brandt y sert ensuite les dames et, après la vente, donne une jolie commission au beau Franz. Bien sûr, il n'aurait pas pu deviner qu'il serait exposé lorsqu'il rendrait visite au conseiller matrimonial Sorgmann, au moment même où les quatre femmes arrivaient pour la séance de thérapie. Franz sort en courant de la maison. Poursuivi par ses amantes en colère, il se cache d'abord au Prater de Vienne, puis chez lui, avec toujours à ses trousses les femmes armées d'un rouleau à pâtisserie. Finalement, le vaurien se retrouve sous les couvertures du lit de Christa dans l'appartement de l'avocat Dr. Dr., spécialisé dans les affaires de divorce. Erwin Hacker. Son appartement est juste à côté de celui de Franz et Christa est la fiancée jalouse de Hacker. Erwin et Christa se préparent pour leur lune de miel à Venise et partent bientôt, laissant derrière eux le Casanova caché dans l'appartement.
Dès qu'ils sont partis tous les deux pour l'Italie, l'appartement d'Erwin est comme un pigeonnier : d'abord une assurance extrêmement intrusive apparaît";européen;90
tt0049444;Little Fridolf and Me;Lille Fridolf och jag;1956;Comedy;Douglas Håge,Elof Ahrle,Hjördis Petterson;Torgny Anderberg;/3G42E9tfPwJOXPpKSdBoTndbko6.jpg;Fridolf et sa femme Selma reçoivent un télégramme de leur fille Maggan. Elle est fiancée et rentre chez elle pour montrer son petit bébé.;européen;98
tt0049448;Law of the Streets;La loi des rues;1956;Drama;Fernand Ledoux,Jean Gaven,Jean-Louis Trintignant;Ralph Habib;/4n7bol5idQRULs35S0qiqUiI3WR.jpg;Un jeune délinquant veut à nouveau mener une vie honnête.;français;100
tt0049460;Die Magd von Heiligenblut;Die Magd von Heiligenblut;1956;Drama;Alice Graf,Eduard Köck,Erich Auer;Alfred Lehner;/dUlqygz9jJL0Rq4eGV5Dwfrelpd.jpg;"Dans la petite ville alpine de Heiligenblut, les propriétaires fonciers Hochkogler et Steinkogler envisagent de réunir leurs domaines en épousant leurs enfants. Cependant, le jeune Toni Hochkogler est amoureux de la servante Maria. Elle est une pauvre orpheline car ses parents sont morts lors d'un bombardement en Rhénanie pendant la Seconde Guerre mondiale. Elle a grandi avec sa tante Barbara, qui travaille comme femme de ménage chez le curé de Heiligenblut. En tant que jeune servante, elle aide désormais la gouvernante plus âgée Vroni sur le Hochkogel. Annerl, la fille des Steinkogler, a également d'autres projets. La femme sûre d'elle est tombée amoureuse du sculpteur Andreas et n'envisage pas d'épouser Toni. Les deux pères veulent toujours vivre le mariage.
Lors d'un orage, Toni et Maria s'échappent dans un refuge alpin et passent la nuit ensemble. Le vieux Hochkogler est horrifié et croit que Maria ne veut que l'argent de Toni. Toni, à son tour, veut dire à son père qu'il va épouser Maria, mais s'arrête lorsque son père souffre d'une crise. Dans cette situation, le père demande à Toni de visiter la ferme Steinkogel et de considérer au moins Annerl comme une épouse possible. Toni cède par égard pour la santé de son père. Lorsqu'il partit, le vieux Hochkogler expulsa Maria. Pendant ce temps, Toni et Annerl se parlent et s'assurent qu'ils ne sont pas intéressés par le mariage. Le vieux Steinkogler interprète le consentement dans son propre sens";européen;89
tt0049478;Ein Mann muß nicht immer schön sein;Ein Mann muß nicht immer schön sein;1956;Comedy;Brigitte Grothum,Christiane Maybach,Edith Hancke;Hans Quest;/7rZHO3uCP5hlxVFIzEkV3HrFdRj.jpg;Peter Moll doit purger un jour de prison pour plagiat. Là, il découvre un bijou caché dans un soutien-gorge noir grâce à un compagnon de cellule. Le lendemain, il part à la recherche du sous-vêtement avec son ami et membre du groupe Paul, seulement pour...;européen;84
tt0049480;Manöverball;Manöverball;1956;Comedy;Beppo Brem,Chariklia Baxevanos,Ernst Waldow;Karl Georg Külb;/tPXTcWNlzoi96oypq4qShow66Kk.jpg;"A Roderichsburg, les manœuvres militaires qui s'y déroulent régulièrement touchent à leur fin. Une fois de plus, l'organisation du bal de manœuvre annuel est confiée à la propriétaire Käthe von Evenstroh. Cela signifie que tout le monde sur le domaine est impliqué dans les préparatifs et a beaucoup à faire, en particulier la résolue gouvernante Emma. Mais Evi, la nièce de Mme von Evenstroh, doit également apporter sa contribution. Au moment du cantonnement, Käthe von Evenstroh est surprise et avec un peu de palpitations cardiaques d'apprendre qu'Egon von Worringen, un amour d'enfance que la propriétaire n'a jamais complètement oublié, prendra le commandement des troupes sur Evenstroh lors de la manœuvre finale. 
Evi von Evenstroh a également des problèmes de cœur, qu'elle n'avait auparavant confiés qu'à la chaleureuse Emma. La jeune femme a noué une correspondance avec un jeune homme qui se fait appeler Roméo sous le prénom de Juliette, mais ne sait pas encore à quoi il ressemble. Mais il y a aussi le bénévole Hiplein, qu'Evi apprécie beaucoup. Mais ce qui parle contre lui à ses yeux, c'est que sa tante le voit comme le futur mari d'Evi. Ce qu'Evi ne sait pas, cependant, c'est que Hiplein a déjà perdu son cœur au profit d'une jeune femme qui se fait appeler Julia et avec qui il correspond. 
Et puis il y a Emma, ​​​​qui doit nourrir les gens cantonnés et qui a toujours des palpitations quand elle est avec le grenadier.";européen;87
tt0049529;Muuan sulhasmies;Muuan sulhasmies;1956;Comedy;Elvi Saarnio,Hannes Häyrinen,Joel Rinne;Hannu Leminen;/cOD7FPXi0Jj4XJLbhOkVeGuDVbf.jpg;;européen;105
tt0049533;The Girl from Flanders;Ein Mädchen aus Flandern;1956;Drama,Romance;Anneliese Römer,Erica Balqué,Friedrich Domin;Helmut Käutner;/yhjTKGAGhOAxAS8N3bTDyukKfEC.jpg;Une histoire d'amour entre un soldat allemand et une jeune Flamande au milieu de la Première Guerre mondiale.;européen;105
tt0049566;Oberstadtgass;Oberstadtgass;1956;Drama;Armin Schweizer,Emil Hegetschweiler,Fredy Scheim;Kurt Früh;/iBQBPNRsjrEUBLZpDRp5KlQ6Fvt.jpg;Mélodrame réaliste se déroulant à Zurich.;européen;95
tt0049607;Pekka ja Pätkä Suezilla;Pekka ja Pätkä Suez'illa;1958;Comedy;Assi Nortia,Esa Pakarinen,Heikki Savolainen;Armand Lohikoski;/Aoq5Wf508TcfoTtK6T2qoMDJMJx.jpg;;européen;74
tt0049618;Piedras vivas;Piedras vivas;1956;Drama;Alfredo Mayo,Alicia Altabella,Casimiro Hurtado;Raúl Alfonso;/hJXejdJ4pUD5zm6bseGXkzLIXWW.jpg;;européen;105
tt0049623;Poet;Poet;1957;Drama;Georgiy Georgiu,Iosif Kolin,Ivan Koval-Samborsky;Boris Barnet;/k31zO6HMbmsGrTNP1Enrj8lY3P8.jpg;Film de propagande soviétique sur les communistes préparant une violente attaque contre une ville russe. Un poète local aide les communistes et ils glorifient son poème sur Lénine.;européen;96
tt0049657;Rapto al sol;Rapto al sol;1956;Drama;Angélica Rey,Arturo Martínez,Dagoberto Rodríguez;Fernando Méndez;/AvC0RvEIfcciZgsrOz1J4jFxAln.jpg;"Une fille riche et gâtée fait des crises de colère massives lorsqu'elle n'obtient pas ce qu'elle veut ; un associé l'enlève sur son île privée pour lui donner une leçon ainsi que des relations amoureuses tropicales tumultueuses.";européen;90
tt0049671;Retorno a la verdad;Retorno a la verdad;1956;Drama;Amalia Ariño,Germán Cobos,Julio Peña;Antonio del Amo;/1a94pvt0TZqDTjd4rI45nwBhI0k.jpg;Susana est une jeune femme à qui le mari Jorge, commandant de bord de l'aviation, ne lui prête plus l'attention qui lui est due. Ennuyée et insatisfaite, elle retrouve la compagnie de Carlos, un vieil ami d'enfance.​;européen;80
tt0049676;Riihalan valtias;Riihalan valtias;1956;Drama;Alpo Vammelvuo,Anni Helenius,Emma Väänänen;Hannu Leminen;/qEJuT0rAKVQdmFVyD5fBeiUX6dr.jpg;;européen;79
tt0049691;Rosmarie kommt aus Wildwest;Rosmarie kommt aus Wildwest;1956;Comedy;Adrienne Gessner,Else Rambausek,Erika Remberg;Wolfgang Becker;;"Oskar Braun vit avec sa femme Berta dans une villa chic d'un quartier chic de Vienne. Le directeur général essaie désespérément de conserver l’apparence d’un homme d’affaires prospère, alors qu’en réalité il est en réalité fauché. Le côté positif à l'horizon est sa nièce Rosmarie, qui est devenue une véritable fille du Far West aux États-Unis et qui est maintenant en visite à Vienne. La fougueuse fille aux cheveux noirs et aux yeux verts possède le charme de 500 000 $, dont elle a hérité après la mort de son père. Non seulement Oskar se réjouit de cette visite bien financée de parents américains, mais aussi Willy Sanders et son cousin Kurt. Il n'y a pas si longtemps, le rusé Kurt avait volé le domaine Wildegg au crédule Willy pour un prix ridicule. 
Willy Sanders rappelle immédiatement à Rosmarie son pays natal, plus précisément le voleur de chevaux Jack, qui a été pendu à Denver et avait une barbe touffue similaire. Néanmoins, elle aime beaucoup Willy... si seulement il n'était pas aussi vieux qu'il lui apparaît avec sa barbe fournie. Kurt Sanders s'approche immédiatement de Rosmarie et elle se laisse temporairement enticher par l'homme beaucoup plus âgé. Mais seulement pour les apparences, car lorsque la jeune fille du Far West découvre comment Kurt est arrivé à Gut Wildegg, son attitude envers le scélérat change soudainement. Elle envisage désormais de mettre un terme aux Viennois louches, parmi lesquels elle compte à juste titre l'oncle Oskar. Parce que Ô";européen;88
tt0049717;The Bachelor;Lo scapolo;1955;Comedy;Alberto Sordi,Anna Maria Pancani,Attilio Martella;Antonio Pietrangeli;/s9hMCNr5HdJLjevBxd33YSSDMW2.jpg;Paolo Anselmi est un homme heureux et célibataire. Il vit dans un appartement avec un ami mais est obligé de partir lorsque celui-ci se marie. Il se rend ensuite dans une pension où il flirte avec une fille mais l'abandonne lorsqu'elle propose le mariage. Lorsqu'il rend visite à sa mère, il découvre qu'elle essaie également de trouver la fille qui lui convient. Va-t-il se rendre cette fois-ci ?;européen;90
tt0049719;Sceningång;Sceningång;1956;Drama;Arne Nyberg,Bengt Ekerot,Edvin Adolphson;Bengt Ekerot;/7gUHrB8gtOKF5Ofzlhc9b4m6o6B.jpg;Une journée dans la vie d'une troupe de théâtre. Les étudiants en théâtre ont du mal à prendre une longueur d'avance sur les autres et les acteurs réguliers se battent pour les bons rôles.;européen;92
tt0049725;Der schräge Otto;Der schräge Otto;1957;Comedy;Claude Farell,Fritz Schulz-Reichel,Gerhard Wendland;Géza von Cziffra;/2JD3U3djvyLaVYrq5sg4lY5TOD8.jpg;Une aspirante danseuse de revue rencontre un homme qu'elle pense être l'imprésario de la revue, et les erreurs d'identité font rire.;européen;104
tt0049766;Tierarzt Dr. Vlimmen;Skandal um Dr. Vlimmen;1956;Drama;Balduin Baas,Bernhard Wicki,Ellen Schwiers;Arthur Maria Rabenalt;/vxp1CLxUPvKDn5zS5TxZiM1E9qf.jpg;Alors qu'un groupe d'adolescents jette un petit chien dans la rivière du village pour le noyer par un caprice macabre, un homme qui passait sur le chemin dans sa jeep intervient et repêche immédiatement hors de l'eau l'animal qui nage pour sauver sa vie. Il amène ensuite l'ami à quatre pattes à son cabinet. La bouée de sauvetage est le vétérinaire Jan Vlimmen, qui a toujours eu un cœur pour les animaux. Le vétérinaire a atterri à Dombergen, une paisible ville du nord de l'Allemagne, pour occuper le nouveau poste de deuxième directeur de l'abattoir dirigé par le vieux Dirksen, qui prend progressivement sa retraite. Mais cette communauté provinciale traite au début tout nouveau venu avec méfiance, d'autant plus que le Dr Vlimmen est en instance de divorce. Outre Truus, la sœur veuve de Vlimmen, son ami Fritz Dacka, avocat, et le vieux Dirksen, qui a une haute opinion du jeune Vlimmen, seule la jeune Nel van der Kalk, qui avait observé Vlimmen sauver des chiens sur la rivière et qui est la fille du conseiller municipal van der Kalk, semble aimer le vétérinaire non conventionnel. Vlimmen est présenté à la communauté et fait la connaissance du grossier boucher van Heusden, qui traite extrêmement mal les animaux de l'abattoir. Lors du voyage de retour à travers la mer des Wadden après un séjour chez de très grands et pauvres éleveurs de vaches sur un Hallig, Vlimmen fait la connaissance de l'effronté Nel van der Kalk, qu'il admire souvent pour son air brusque.;européen;99
tt0049779;Schwedenmädel;Sommarflickan;1955;Drama,Romance;Alice Babs,Alice Treff,Doris Kirchner;Håkan Bergström, Thomas Engel;;Britta est la fille adoptive du professeur Rydberg. Elle a vécu les 13 dernières années avec lui et son fils Sven. Elle et Sven ne sont pas seulement proches des frères et sœurs. Ils sont fiancés.;européen;95
tt0049781;Das Sonntagskind;Das Sonntagskind;1956;Comedy;Carl Napp,Carla Hagen,Ellen Waldeck;Kurt Meisel;/59X9WgRKjJTiI4TaVkMJfHvUAiY.jpg;"Allemagne en 1948 au moment du carnaval : Le jour du carnaval des femmes, le tailleur Anton Wibbel tente d'échanger un gramophone contre des cigarettes avec les occupants britanniques. Le policier militaire écossais Bosty McMillar lui offre deux bouteilles de whisky et le reconduit chez lui. Anton oublie les deux bouteilles dans la voiture et trouve un peu plus tard la manivelle du gramophone dans la poche de sa veste. Le soir, Bosty se tient à la porte en kilt et apporte les bouteilles. Fin, la femme d'Anton, quant à elle, vient de se déguiser en sorcière pour se lancer dans l'agitation du carnaval avec ses amis, même si le jaloux Anton n'est pas très enthousiaste à ce sujet. Il s'enivre avec Bosty et bientôt les deux éméchés échangent leurs vêtements : Bosty va au carnaval en marin et Anton en Écossais. Lorsque la police militaire apparaît soudainement dans l'agitation du carnaval, Anton est arrêté pour avoir porté un uniforme sans autorisation. Lors du procès devant le tribunal militaire, il couvre Bosty et est donc condamné à trois semaines de prison, qu'il devrait commencer dans deux jours. Anton persuade son compagnon Mattes, malade, d'aller en prison sous son nom, où la paix et la tranquillité lui feront du bien. Pendant ce temps, Anton et Fin se rendent chez la grand-mère d'Anton sur le Rhin.
Dix jours plus tard, Anton et Fin reçurent un télégramme les informant du décès d'« Anton », Mattes, décédé d'une pneumonie tardive. Anton est désespéré car il n'est pas considéré";européen;96
